8.28E+08;1.49E+08;7.47E+08;2.78E+06
8.30E+08;1.49E+08;7.48E+08;2.77E+06
8.31E+08;1.49E+08;7.49E+08;2.76E+06
8.32E+08;1.49E+08;7.50E+08;2.75E+06
8.33E+08;1.49E+08;7.51E+08;2.73E+06
8.35E+08;1.49E+08;7.53E+08;2.71E+06
8.36E+08;1.49E+08;7.53E+08;2.70E+06
8.38E+08;1.49E+08;7.54E+08;2.70E+06
8.40E+08;1.50E+08;7.55E+08;2.69E+06
8.41E+08;1.50E+08;7.56E+08;2.68E+06
8.42E+08;1.50E+08;7.57E+08;2.67E+06
8.43E+08;1.50E+08;7.59E+08;2.64E+06
8.45E+08;1.50E+08;7.60E+08;2.64E+06
8.46E+08;1.50E+08;7.60E+08;2.63E+06
8.48E+08;1.50E+08;7.61E+08;2.63E+06
8.50E+08;1.50E+08;7.62E+08;2.62E+06
8.52E+08;1.51E+08;7.63E+08;2.60E+06
8.53E+08;1.51E+08;7.65E+08;2.58E+06
8.54E+08;1.51E+08;7.66E+08;2.58E+06
8.55E+08;1.51E+08;7.67E+08;2.57E+06
8.56E+08;1.51E+08;7.67E+08;2.56E+06
8.58E+08;1.51E+08;7.69E+08;2.55E+06
8.60E+08;1.51E+08;7.70E+08;2.54E+06
8.63E+08;1.51E+08;7.71E+08;2.53E+06
8.64E+08;1.51E+08;7.73E+08;2.51E+06
8.64E+08;1.51E+08;7.74E+08;2.51E+06
8.65E+08;1.52E+08;7.74E+08;2.50E+06
8.66E+08;1.52E+08;7.75E+08;2.49E+06
8.68E+08;1.52E+08;7.76E+08;2.48E+06
8.71E+08;1.52E+08;7.78E+08;2.47E+06
8.75E+08;1.52E+08;7.81E+08;2.45E+06
8.75E+08;1.52E+08;7.81E+08;2.44E+06
8.76E+08;1.52E+08;7.82E+08;2.44E+06
8.76E+08;1.52E+08;7.83E+08;2.43E+06
8.77E+08;1.52E+08;7.84E+08;2.42E+06
8.79E+08;1.52E+08;7.85E+08;2.41E+06
8.81E+08;1.53E+08;7.87E+08;2.40E+06
8.84E+08;1.53E+08;7.88E+08;2.39E+06
8.85E+08;1.53E+08;7.89E+08;2.38E+06
8.86E+08;1.53E+08;7.90E+08;2.38E+06
8.87E+08;1.53E+08;7.91E+08;2.37E+06
8.88E+08;1.53E+08;7.92E+08;2.36E+06
8.89E+08;1.53E+08;7.94E+08;2.35E+06
8.91E+08;1.53E+08;7.96E+08;2.33E+06
8.93E+08;1.53E+08;7.97E+08;2.33E+06
8.96E+08;1.54E+08;7.97E+08;2.32E+06
8.98E+08;1.54E+08;7.98E+08;2.32E+06
8.99E+08;1.54E+08;7.99E+08;2.31E+06
9.00E+08;1.54E+08;8.00E+08;2.30E+06
9.01E+08;1.54E+08;8.02E+08;2.29E+06
9.02E+08;1.54E+08;8.04E+08;2.28E+06
9.03E+08;1.54E+08;8.05E+08;2.27E+06
9.05E+08;1.54E+08;8.06E+08;2.27E+06
9.09E+08;1.54E+08;8.07E+08;2.26E+06
9.11E+08;1.54E+08;8.08E+08;2.26E+06
9.12E+08;1.55E+08;8.10E+08;2.24E+06
9.14E+08;1.55E+08;8.12E+08;2.23E+06
9.15E+08;1.55E+08;8.13E+08;2.22E+06
9.16E+08;1.55E+08;8.14E+08;2.22E+06
9.17E+08;1.55E+08;8.14E+08;2.21E+06
9.20E+08;1.55E+08;8.16E+08;2.21E+06
;;8.17E+08;2.20E+06
;;8.19E+08;2.19E+06
;;8.21E+08;2.17E+06
;;8.22E+08;2.17E+06
;;8.23E+08;2.17E+06
;;8.24E+08;2.16E+06
;;8.25E+08;2.16E+06
;;8.26E+08;2.15E+06
;;8.28E+08;2.14E+06
;;8.30E+08;2.13E+06
;;8.31E+08;2.12E+06
;;8.32E+08;2.12E+06
;;8.33E+08;2.11E+06
;;8.35E+08;2.10E+06
;;8.36E+08;2.09E+06
;;8.38E+08;2.09E+06
;;8.40E+08;2.08E+06
;;8.41E+08;2.07E+06
;;8.42E+08;2.07E+06
;;8.43E+08;2.06E+06
;;8.45E+08;2.05E+06
;;8.46E+08;2.05E+06
;;8.48E+08;2.04E+06
;;8.50E+08;2.03E+06
;;8.52E+08;2.02E+06
;;8.53E+08;2.02E+06
;;8.54E+08;2.01E+06
;;8.55E+08;2.01E+06
;;8.56E+08;2.00E+06
;;8.58E+08;1.99E+06
;;8.60E+08;1.98E+06
;;8.63E+08;1.97E+06
;;8.64E+08;1.97E+06
;;8.64E+08;1.97E+06
;;8.65E+08;1.96E+06
;;8.66E+08;1.96E+06
;;8.68E+08;1.95E+06
;;8.71E+08;1.94E+06
;;8.75E+08;1.93E+06
;;8.75E+08;1.93E+06
;;8.76E+08;1.92E+06
;;8.76E+08;1.92E+06
;;8.77E+08;1.92E+06
;;8.79E+08;1.91E+06
;;8.81E+08;1.90E+06
;;8.84E+08;1.89E+06
;;8.85E+08;1.89E+06
;;8.86E+08;1.88E+06
;;8.87E+08;1.88E+06
;;8.88E+08;1.88E+06
;;8.89E+08;1.87E+06
;;8.91E+08;1.87E+06
