Time (s), Node Label, Z Position (m), U1 Displacement (m)
422755648.0,656,-2540.197021484375,-5.4481792176375166e-05
422755648.0,657,-2541.869384765625,-5.465100912260823e-05
422755648.0,658,-2543.56982421875,-5.482349297381006e-05
422755648.0,659,-2545.298583984375,-5.499928374774754e-05
422755648.0,660,-2547.05615234375,-5.517771205632016e-05
422755648.0,661,-2548.84326171875,-5.535901436815038e-05
422755648.0,662,-2550.66015625,-5.5543696362292394e-05
422755648.0,663,-2552.507568359375,-5.57306848349981e-05
422755648.0,664,-2554.385986328125,-5.592075103777461e-05
422755648.0,665,-2556.295654296875,-5.611528467852622e-05
422755648.0,666,-2558.2373046875,-5.631221574731171e-05
422755648.0,667,-2560.21142578125,-5.6512119044782594e-05
422755648.0,668,-2562.218505859375,-5.6716085964581e-05
422755648.0,669,-2564.259033203125,-5.692305421689525e-05
422755648.0,670,-2566.333984375,-5.7133238442474976e-05
422755648.0,671,-2568.443603515625,-5.734772275900468e-05
422755648.0,672,-2570.58837890625,-5.756581958848983e-05
422755648.0,673,-2572.76904296875,-5.778673948952928e-05
422755648.0,674,-2574.986083984375,-5.801179213449359e-05
422755648.0,675,-2577.240478515625,-5.8240912039764225e-05
422755648.0,676,-2579.532470703125,-5.847346983500756e-05
422755648.0,677,-2581.86279296875,-5.870974564459175e-05
422755648.0,678,-2584.23193359375,-5.895011418033391e-05
422755648.0,679,-2586.640869140625,-5.919393879594281e-05
422755648.0,680,-2589.090087890625,-5.944296935922466e-05
422755648.0,681,-2591.580322265625,-5.969593257759698e-05
422755648.0,682,-2594.112060546875,-5.9952846640953794e-05
422755648.0,683,-2596.686279296875,-6.021374065312557e-05
422755648.0,684,-2599.303466796875,-6.047908027539961e-05
422755648.0,685,-2601.964599609375,-6.0750106058549136e-05
422755648.0,686,-2604.670166015625,-6.1023918533464894e-05
422755648.0,687,-2607.4208984375,-6.130326801212505e-05
422755648.0,688,-2610.217529296875,-6.158674659673125e-05
422755648.0,689,-2613.061279296875,-6.187566032167524e-05
422755648.0,690,-2615.952392578125,-6.216898327693343e-05
422755648.0,691,-2618.891845703125,-6.246661359909922e-05
422755648.0,692,-2621.88037109375,-6.277043576119468e-05
422755648.0,693,-2624.9189453125,-6.307847797870636e-05
422755648.0,694,-2628.008544921875,-6.339253741316497e-05
422755648.0,695,-2631.149658203125,-6.371096969814971e-05
422755648.0,696,-2634.34326171875,-6.40347134321928e-05
422755648.0,697,-2637.59033203125,-6.436387775465846e-05
422755648.0,698,-2640.891845703125,-6.469978688983247e-05
422755648.0,699,-2644.24853515625,-6.503992335638031e-05
422755648.0,700,-2647.661376953125,-6.538607703987509e-05
422755648.0,701,-2651.131103515625,-6.573898281203583e-05
422755648.0,702,-2654.658935546875,-6.609581032535061e-05
422755648.0,703,-2658.245849609375,-6.645989196840674e-05
422755648.0,704,-2661.892822265625,-6.683046376565471e-05
422755648.0,705,-2665.600830078125,-6.720676174154505e-05
422755648.0,706,-2669.37060546875,-6.75886039971374e-05
422755648.0,707,-2673.20361328125,-6.797794776502997e-05
422755648.0,708,-2677.100830078125,-6.837302498752251e-05
422755648.0,709,-2681.06298828125,-6.877510895719752e-05
422755648.0,710,-2685.091552734375,-6.918377766851336e-05
422755648.0,711,-2689.1875,-6.959962047403678e-05
422755648.0,712,-2693.35205078125,-7.002262282185256e-05
422755648.0,713,-2697.586181640625,-7.045131496852264e-05
422755648.0,714,-2701.89111328125,-7.088833808666095e-05
422755648.0,715,-2706.26806640625,-7.13333283783868e-05
422755648.0,716,-2710.71826171875,-7.178373198257759e-05
422755648.0,717,-2715.24267578125,-7.224331784527749e-05
422755648.0,718,-2719.843017578125,-7.271026697708294e-05
422755648.0,719,-2724.520263671875,-7.318436109926552e-05
422755648.0,720,-2729.275634765625,-7.366719364654273e-05
422755648.0,721,-2734.110595703125,-7.415792060783133e-05
422755648.0,722,-2739.026611328125,-7.465630915248767e-05
422755648.0,723,-2744.024658203125,-7.516305049648508e-05
422755648.0,724,-2749.1064453125,-7.567952707177028e-05
422755648.0,725,-2754.27294921875,-7.620286487508565e-05
422755648.0,726,-2759.526123046875,-7.673601066926494e-05
422755648.0,727,-2764.8671875,-7.727791671641171e-05
422755648.0,728,-2770.29736328125,-7.782916509313509e-05
422755648.0,729,-2775.818603515625,-7.838883902877569e-05
422755648.0,730,-2781.43212890625,-7.895797170931473e-05
422755648.0,731,-2787.139404296875,-7.953797467052937e-05
422755648.0,732,-2792.9423828125,-8.012574107851833e-05
422755648.0,733,-2798.84228515625,-8.07248943601735e-05
422755648.0,734,-2804.8408203125,-8.133305527735502e-05
422755648.0,735,-2810.939697265625,-8.195162081392482e-05
422755648.0,736,-2817.140869140625,-8.25811512186192e-05
422755648.0,737,-2823.4453125,-8.322019857587293e-05
422755648.0,738,-2829.85546875,-8.387111301999539e-05
422755648.0,739,-2836.372802734375,-8.453130431007594e-05
422755648.0,740,-2842.999267578125,-8.52041193866171e-05
422755648.0,741,-2849.736572265625,-8.588756463723257e-05
422755648.0,742,-2856.58642578125,-8.6582476797048e-05
422755648.0,743,-2863.55078125,-8.72886594152078e-05
422755648.0,744,-2870.6318359375,-8.800719660939649e-05
422755648.0,745,-2877.8310546875,-8.873733168002218e-05
422755648.0,746,-2885.15087890625,-8.947947935666889e-05
422755648.0,747,-2892.59326171875,-9.023505117511377e-05
422755648.0,748,-2900.159912109375,-9.100195165956393e-05
422755648.0,749,-2907.853271484375,-9.178341133520007e-05
422755648.0,750,-2915.67529296875,-9.25757412915118e-05
422755648.0,751,-2923.6279296875,-9.338234667666256e-05
422755648.0,752,-2931.7138671875,-9.4202536274679e-05
422755648.0,753,-2939.93505859375,-9.503622277406976e-05
422755648.0,754,-2948.29345703125,-9.58843229454942e-05
422755648.0,755,-2956.7919921875,-9.674648026702926e-05
422755648.0,756,-2965.4326171875,-9.762278205016628e-05
422755648.0,757,-2974.217529296875,-9.851342474576086e-05
422755648.0,758,-2983.149658203125,-9.941968164639547e-05
422755648.0,759,-2992.23095703125,-0.00010034036677097902
422755648.0,760,-3001.46435546875,-0.0001012771317618899
422755648.0,761,-3010.852294921875,-0.00010222935088677332
422755648.0,762,-3020.39697265625,-0.00010319702414562926
422755648.0,763,-3030.101318359375,-0.00010418099554954097
422755648.0,764,-3039.96826171875,-0.00010518320050323382
422755648.0,765,-3050.0,-0.0001061986040440388
422755648.0,766,-3060.03173828125,-0.00010721495345933363
422755648.0,767,-3069.898681640625,-0.000108215885120444
422755648.0,768,-3079.60302734375,-0.00010919994383584708
422755648.0,769,-3089.147705078125,-0.00011016841745004058
422755648.0,770,-3098.53564453125,-0.00011112003994639963
422755648.0,771,-3107.76904296875,-0.00011205692862858996
422755648.0,772,-3116.850341796875,-0.00011297738092252985
422755648.0,773,-3125.782470703125,-0.00011388341226847842
422755648.0,774,-3134.5673828125,-0.00011477407679194584
422755648.0,775,-3143.2080078125,-0.00011564976011868566
422755648.0,776,-3151.70654296875,-0.00011651243403321132
422755648.0,777,-3160.06494140625,-0.00011735900625353679
422755648.0,778,-3168.2861328125,-0.0001181929765152745
422755648.0,779,-3176.3720703125,-0.00011901294783456251
422755648.0,780,-3184.32470703125,-0.00011981865827692673
422755648.0,781,-3192.146728515625,-0.0001206120869028382
422755648.0,782,-3199.840087890625,-0.00012139242608100176
422755648.0,783,-3207.40673828125,-0.0001221595157403499
422755648.0,784,-3214.84912109375,-0.00012291446910239756
422755648.0,785,-3222.1689453125,-0.00012365648581180722
422755648.0,786,-3229.3681640625,-0.00012438614794518799
422755648.0,787,-3236.44921875,-0.00012510443048086017
422755648.0,788,-3243.41357421875,-0.00012581019836943597
422755648.0,789,-3250.263427734375,-0.0001265048049390316
422755648.0,790,-3257.000732421875,-0.0001271878572879359
422755648.0,791,-3263.627197265625,-0.00012786031584255397
422755648.0,792,-3270.14453125,-0.00012852012878283858
422755648.0,793,-3276.5546875,-0.00012917067215312272
422755648.0,794,-3282.859130859375,-0.0001298093266086653
422755648.0,795,-3289.060302734375,-0.00013043847866356373
422755648.0,796,-3295.1591796875,-0.00013105664402246475
422755648.0,797,-3301.15771484375,-0.00013166441931389272
422755648.0,798,-3307.0576171875,-0.0001322631724178791
422755648.0,799,-3312.860595703125,-0.0001328505459241569
422755648.0,800,-3318.56787109375,-0.00013343014870770276
422755648.0,801,-3324.181396484375,-0.00013399888121057302
422755648.0,802,-3329.70263671875,-0.00013455815496854484
422755648.0,803,-3335.1328125,-0.0001351089886156842
422755648.0,804,-3340.473876953125,-0.0001356504944851622
422755648.0,805,-3345.72705078125,-0.00013618321099784225
422755648.0,806,-3350.8935546875,-0.00013670616317540407
422755648.0,807,-3355.975341796875,-0.00013722220319323242
422755648.0,808,-3360.973388671875,-0.00013772858073934913
422755648.0,809,-3365.889404296875,-0.00013822648907080293
422755648.0,810,-3370.724365234375,-0.0001387169468216598
422755648.0,811,-3375.479736328125,-0.00013919912453275174
422755648.0,812,-3380.156982421875,-0.0001396732550347224
422755648.0,813,-3384.75732421875,-0.0001401390036335215
422755648.0,814,-3389.28173828125,-0.00014059788372833282
422755648.0,815,-3393.73193359375,-0.00014104937145020813
422755648.0,816,-3398.10888671875,-0.00014149250637274235
422755648.0,817,-3402.413818359375,-0.00014192932576406747
422755648.0,818,-3406.64794921875,-0.0001423586072633043
422755648.0,819,-3410.8125,-0.00014278046728577465
422755648.0,820,-3414.908447265625,-0.00014319671026896685
422755648.0,821,-3418.93701171875,-0.00014360385830514133
422755648.0,822,-3422.899169921875,-0.000144005665788427
422755648.0,823,-3426.79638671875,-0.00014440121594816446
422755648.0,824,-3430.62939453125,-0.00014478978118859231
422755648.0,825,-3434.399169921875,-0.00014517130330204964
422755648.0,826,-3438.107177734375,-0.00014554748486261815
422755648.0,827,-3441.754150390625,-0.00014591698709409684
422755648.0,828,-3445.341064453125,-0.00014628033386543393
422755648.0,829,-3448.868896484375,-0.00014663832553196698
422755648.0,830,-3452.338623046875,-0.00014698936138302088
422755648.0,831,-3455.75146484375,-0.0001473354350309819
422755648.0,832,-3459.108154296875,-0.00014767602260690182
422755648.0,833,-3462.40966796875,-0.00014801113866269588
422755648.0,834,-3465.65673828125,-0.0001483401720179245
422755648.0,835,-3468.850341796875,-0.00014866344281472266
422755648.0,836,-3471.991455078125,-0.00014898159133736044
422755648.0,837,-3475.0810546875,-0.00014929527242202312
422755648.0,838,-3478.11962890625,-0.00014960298722144216
422755648.0,839,-3481.108154296875,-0.00014990646741352975
422755648.0,840,-3484.047607421875,-0.00015020374848973006
422755648.0,841,-3486.938720703125,-0.00015049678040668368
422755648.0,842,-3489.782470703125,-0.00015078527212608606
422755648.0,843,-3492.5791015625,-0.00015106858336366713
422755648.0,844,-3495.329833984375,-0.0001513473252998665
422755648.0,845,-3498.035400390625,-0.00015162135241553187
422755648.0,846,-3500.696533203125,-0.00015189105761237442
422755648.0,847,-3503.313720703125,-0.0001521562080597505
422755648.0,848,-3505.887939453125,-0.00015241748769767582
422755648.0,849,-3508.419677734375,-0.0001526740670669824
422755648.0,850,-3510.909912109375,-0.00015292607713490725
422755648.0,851,-3513.359130859375,-0.0001531746529508382
422755648.0,852,-3515.76806640625,-0.00015341921243816614
422755648.0,853,-3518.13720703125,-0.00015365873696282506
422755648.0,854,-3520.467529296875,-0.00015389501641038805
422755648.0,855,-3522.759521484375,-0.00015412710490636528
422755648.0,856,-3525.013916015625,-0.00015435609384439886
422755648.0,857,-3527.23095703125,-0.0001545807026559487
422755648.0,858,-3529.41162109375,-0.0001548016007291153
422755648.0,859,-3531.556396484375,-0.00015501896268688142
422755648.0,860,-3533.666015625,-0.0001552322501083836
422755648.0,861,-3535.740966796875,-0.00015544312191195786
422755648.0,862,-3537.781494140625,-0.00015565022476948798
422755648.0,863,-3539.78857421875,-0.00015585380606353283
422755648.0,864,-3541.7626953125,-0.0001560533419251442
422755648.0,865,-3543.704345703125,-0.00015625041851308197
422755648.0,866,-3545.614013671875,-0.0001564438280183822
422755648.0,867,-3547.492431640625,-0.00015663361409679055
422755648.0,868,-3549.33984375,-0.00015682130469940603
422755648.0,869,-3551.15673828125,-0.00015700527001172304
422755648.0,870,-3552.94384765625,-0.00015718657232355326
422755648.0,871,-3554.701416015625,-0.0001573646441102028
422755648.0,872,-3556.43017578125,-0.00015754025662317872
422755648.0,873,-3558.130615234375,-0.00015771247853990644
422755648.0,874,-3559.802978515625,-0.0001578814844833687
422755648.0,875,-3561.44775390625,-0.00015804804570507258
422755648.0,876,-3563.065673828125,-0.00015821224951650947
422755648.0,877,-3564.65673828125,-0.000158373499289155
422755648.0,878,-3566.2216796875,-0.00015853169315960258
422755648.0,879,-3567.760986328125,-0.00015868805348873138
422755648.0,880,-3569.27490234375,-0.00015884179447311908
422755648.0,881,-3570.763916015625,-0.00015899208665359765
422755648.0,882,-3572.228515625,-0.0001591402688063681
422755648.0,883,-3573.6689453125,-0.00015928587527014315
422755648.0,884,-3575.085693359375,-0.00015942896425258368
422755648.0,885,-3576.47900390625,-0.00015956995775923133
422755648.0,886,-3577.849609375,-0.00015970792446751148
422755648.0,887,-3579.197509765625,-0.00015984316996764392
422755648.0,888,-3580.523193359375,-0.00015997595619410276
422755648.0,889,-3581.8271484375,-0.00016010727267712355
422755648.0,890,-3583.10986328125,-0.00016023474745452404
422755648.0,891,-3584.37109375,-0.0001603623095434159
422755648.0,892,-3585.61181640625,-0.0001604831195436418
422755648.0,893,-3586.83203125,-0.00016061327187344432
422755648.0,894,-3588.0322265625,-0.00016072069411166012
422755648.0,895,-3589.212646484375,-0.0001608801685506478
422755648.0,896,-3590.373779296875,-0.00016093463636934757
422755648.0,897,-3591.515625,-0.00016124626563396305
422755648.0,898,-3592.638671875,-0.00016102475638035685
422755648.0,899,-3593.743408203125,-0.00016209797468036413
422755648.0,900,-3594.829833984375,-0.00016035752196330577
422755648.0,901,-3595.8984375,-0.00016546621918678284
422755648.0,902,-3596.949462890625,-0.0001551046152599156
422755648.0,903,-3597.983154296875,-0.00018313764303456992
422755648.0,904,-3599.0,-0.00012288989091757685
424300896.0,2,-3600.0,-0.0003012938832398504
424300896.0,3,-4100.0,-0.014790433458983898
424300896.0,6,-2500.0,-5.0421120249666274e-05
424300896.0,35,-3601.0,-0.006420907564461231
424300896.0,36,-3602.03662109375,-0.004832675214856863
424300896.0,37,-3603.111083984375,-0.005688459146767855
424300896.0,38,-3604.224853515625,-0.005403168965131044
424300896.0,39,-3605.37939453125,-0.00562346912920475
424300896.0,40,-3606.575927734375,-0.005550929345190525
424300896.0,41,-3607.81640625,-0.005637036636471748
424300896.0,42,-3609.102294921875,-0.0056195929646492004
424300896.0,43,-3610.43505859375,-0.005667780060321093
424300896.0,44,-3611.816650390625,-0.00567030580714345
424300896.0,45,-3613.248779296875,-0.005705750081688166
424300896.0,46,-3614.7333984375,-0.0057177795097231865
424300896.0,47,-3616.272216796875,-0.005748733412474394
424300896.0,48,-3617.8671875,-0.005766629241406918
424300896.0,49,-3619.5205078125,-0.0057965777814388275
424300896.0,50,-3621.234375,-0.005818755831569433
424300896.0,51,-3623.0107421875,-0.00584906991571188
424300896.0,52,-3624.852294921875,-0.005874770227819681
424300896.0,53,-3626.760986328125,-0.005906436592340469
424300896.0,54,-3628.73974609375,-0.00593533692881465
424300896.0,55,-3630.79052734375,-0.005968915764242411
424300896.0,56,-3632.91650390625,-0.0060009281150996685
424300896.0,57,-3635.1201171875,-0.006036865524947643
424300896.0,58,-3637.404541015625,-0.006072135642170906
424300896.0,59,-3639.772216796875,-0.0061107296496629715
424300896.0,60,-3642.2265625,-0.006149531342089176
424300896.0,61,-3644.770751953125,-0.006191168446093798
424300896.0,62,-3647.407958984375,-0.006233420222997665
424300896.0,63,-3650.1416015625,-0.0062785944901406765
424300896.0,64,-3652.97509765625,-0.006324859336018562
424300896.0,65,-3655.912353515625,-0.0063737682066857815
424300896.0,66,-3658.956787109375,-0.006424291059374809
424300896.0,67,-3662.11279296875,-0.006477671209722757
424300896.0,68,-3665.384033203125,-0.006532881874591112
424300896.0,69,-3668.775146484375,-0.006590977311134338
424300896.0,70,-3672.2900390625,-0.006651362869888544
424300896.0,71,-3675.93359375,-0.006714795716106892
424300896.0,72,-3679.710205078125,-0.006780830677598715
424300896.0,73,-3683.625,-0.006850267760455608
424300896.0,74,-3687.68310546875,-0.006922607310116291
424300896.0,75,-3691.889404296875,-0.006998585537075996
424300896.0,76,-3696.24951171875,-0.007077924907207489
424300896.0,77,-3700.769287109375,-0.007161172106862068
424300896.0,78,-3705.4541015625,-0.007248398847877979
424300896.0,79,-3710.310302734375,-0.007339926436543465
424300896.0,80,-3715.34423828125,-0.007435743696987629
424300896.0,81,-3720.56201171875,-0.007536278106272221
424300896.0,82,-3725.970703125,-0.007641714997589588
424300896.0,83,-3731.5771484375,-0.007752693258225918
424300896.0,84,-3737.388671875,-0.007869250141084194
424300896.0,85,-3743.41259765625,-0.007991578429937363
424300896.0,86,-3749.656982421875,-0.008120249956846237
424300896.0,87,-3756.12939453125,-0.008255720138549805
424300896.0,88,-3762.8388671875,-0.008398134261369705
424300896.0,89,-3769.79345703125,-0.008548302575945854
424300896.0,90,-3777.00244140625,-0.008706535212695599
424300896.0,91,-3784.47509765625,-0.008873263373970985
424300896.0,92,-3792.220703125,-0.009049179032444954
424300896.0,93,-3800.25,-0.009234939701855183
424300896.0,94,-3808.572509765625,-0.009431210346519947
424300896.0,95,-3817.19970703125,-0.009638253599405289
424300896.0,96,-3826.14208984375,-0.00985786784440279
424300896.0,97,-3835.41162109375,-0.010089617222547531
424300896.0,98,-3845.02001953125,-0.010336722247302532
424300896.0,99,-3854.97998046875,-0.010592731647193432
424300896.0,100,-3864.58837890625,-0.01085108146071434
424300896.0,101,-3873.85791015625,-0.011103672906756401
424300896.0,102,-3882.80029296875,-0.01135309413075447
424300896.0,103,-3891.427490234375,-0.011598387733101845
424300896.0,104,-3899.75,-0.01183970458805561
424300896.0,105,-3907.779296875,-0.012076652608811855
424300896.0,106,-3915.52490234375,-0.012309104204177856
424300896.0,107,-3922.99755859375,-0.012537320144474506
424300896.0,108,-3930.20654296875,-0.012760819867253304
424300896.0,109,-3937.1611328125,-0.012980280444025993
424300896.0,110,-3943.87060546875,-0.013194608502089977
424300896.0,111,-3950.343017578125,-0.013405218720436096
424300896.0,112,-3956.58740234375,-0.01360987313091755
424300896.0,113,-3962.611328125,-0.013812115415930748
424300896.0,114,-3968.4228515625,-0.0140058733522892
424300896.0,115,-3974.029296875,-0.014203001745045185
424300896.0,116,-3979.43798828125,-0.01437979843467474
424300896.0,117,-3984.65576171875,-0.014584426768124104
424300896.0,118,-3989.689697265625,-0.014718878082931042
424300896.0,119,-3994.5458984375,-0.014730880036950111
424300896.0,120,-3999.230712890625,-0.014743451960384846
424300896.0,121,-4003.75048828125,-0.0147476214915514
424300896.0,122,-4008.110595703125,-0.0147544015198946
424300896.0,123,-4012.31689453125,-0.014757061377167702
424300896.0,124,-4016.375,-0.014761071652173996
424300896.0,125,-4020.289794921875,-0.014763194136321545
424300896.0,126,-4024.06640625,-0.014766120351850986
424300896.0,127,-4027.7099609375,-0.014767646789550781
424300896.0,128,-4031.224853515625,-0.014769949950277805
424300896.0,129,-4034.615966796875,-0.014771058224141598
424300896.0,130,-4037.88720703125,-0.014773011207580566
424300896.0,131,-4041.043212890625,-0.014774054288864136
424300896.0,132,-4044.087646484375,-0.014775454066693783
424300896.0,133,-4047.02490234375,-0.014776504598557949
424300896.0,134,-4049.8583984375,-0.014777523465454578
424300896.0,135,-4052.592041015625,-0.01477837935090065
424300896.0,136,-4055.229248046875,-0.01477932557463646
424300896.0,137,-4057.7734375,-0.014780187979340553
424300896.0,138,-4060.227783203125,-0.014780840836465359
424300896.0,139,-4062.595458984375,-0.01478155143558979
424300896.0,140,-4064.8798828125,-0.01478232629597187
424300896.0,141,-4067.08349609375,-0.014782735146582127
424300896.0,142,-4069.20947265625,-0.014783401973545551
424300896.0,143,-4071.26025390625,-0.014784030616283417
424300896.0,144,-4073.239013671875,-0.01478464063256979
424300896.0,145,-4075.147705078125,-0.0147848566994071
424300896.0,146,-4076.9892578125,-0.014785576611757278
424300896.0,147,-4078.765625,-0.014785888604819775
424300896.0,148,-4080.4794921875,-0.014786404557526112
424300896.0,149,-4082.1328125,-0.0147867351770401
424300896.0,150,-4083.727783203125,-0.01478736661374569
424300896.0,151,-4085.2666015625,-0.014787285588681698
424300896.0,152,-4086.751220703125,-0.0147877661511302
424300896.0,153,-4088.183349609375,-0.014788161963224411
424300896.0,154,-4089.56494140625,-0.014788537286221981
424300896.0,155,-4090.897705078125,-0.014788664877414703
424300896.0,156,-4092.18359375,-0.014789030887186527
424300896.0,157,-4093.424072265625,-0.014789444394409657
424300896.0,158,-4094.62060546875,-0.014789377339184284
424300896.0,159,-4095.775146484375,-0.014789890497922897
424300896.0,160,-4096.88916015625,-0.014789963141083717
424300896.0,161,-4097.96337890625,-0.014789970591664314
424300896.0,162,-4099.0,-0.014790019020438194
424300896.0,626,-2501.0,-5.049388710176572e-05
424300896.0,627,-2502.016845703125,-5.0610040489118546e-05
424300896.0,628,-2503.050537109375,-5.070916085969657e-05
424300896.0,629,-2504.1015625,-5.0818078307202086e-05
424300896.0,630,-2505.170166015625,-5.092631545267068e-05
424300896.0,631,-2506.256591796875,-5.1036109653068706e-05
424300896.0,632,-2507.361328125,-5.114811938256025e-05
424300896.0,633,-2508.484375,-5.1262475608382374e-05
424300896.0,634,-2509.626220703125,-5.137836342328228e-05
424300896.0,635,-2510.787353515625,-5.1496255764504895e-05
424300896.0,636,-2511.9677734375,-5.161599983694032e-05
424300896.0,637,-2513.16796875,-5.173775934963487e-05
424300896.0,638,-2514.38818359375,-5.186151247471571e-05
424300896.0,639,-2515.62890625,-5.1987459301017225e-05
424300896.0,640,-2516.89013671875,-5.211534517002292e-05
424300896.0,641,-2518.1728515625,-5.2245955885155126e-05
424300896.0,642,-2519.476806640625,-5.2377854444785044e-05
424300896.0,643,-2520.802490234375,-5.2512335969367996e-05
424300896.0,644,-2522.150390625,-5.264960418571718e-05
424300896.0,645,-2523.52099609375,-5.278821481624618e-05
424300896.0,646,-2524.914306640625,-5.293018330121413e-05
424300896.0,647,-2526.3310546875,-5.307383617036976e-05
424300896.0,648,-2527.771484375,-5.321998833096586e-05
424300896.0,649,-2529.236083984375,-5.3368577937362716e-05
424300896.0,650,-2530.72509765625,-5.351924119167961e-05
424300896.0,651,-2532.239013671875,-5.3673284128308296e-05
424300896.0,652,-2533.7783203125,-5.3829924581805244e-05
424300896.0,653,-2535.34326171875,-5.3988373110769317e-05
424300896.0,654,-2536.934326171875,-5.414987390395254e-05
424300896.0,655,-2538.55224609375,-5.431431418401189e-05
424300896.0,656,-2540.197021484375,-5.448112278827466e-05
424300896.0,657,-2541.869384765625,-5.4650339734507725e-05
424300896.0,658,-2543.56982421875,-5.482282358570956e-05
424300896.0,659,-2545.298583984375,-5.499861799762584e-05
424300896.0,660,-2547.05615234375,-5.5177042668219656e-05
424300896.0,661,-2548.84326171875,-5.5358348618028685e-05
424300896.0,662,-2550.66015625,-5.554302697419189e-05
424300896.0,663,-2552.507568359375,-5.5730015446897596e-05
424300896.0,664,-2554.385986328125,-5.59200816496741e-05
424300896.0,665,-2556.295654296875,-5.611461529042572e-05
424300896.0,666,-2558.2373046875,-5.6311546359211206e-05
424300896.0,667,-2560.21142578125,-5.6511453294660896e-05
424300896.0,668,-2562.218505859375,-5.671541657648049e-05
424300896.0,669,-2564.259033203125,-5.6922388466773555e-05
424300896.0,670,-2566.333984375,-5.713256905437447e-05
424300896.0,671,-2568.443603515625,-5.7347057008882985e-05
424300896.0,672,-2570.58837890625,-5.7565150200389326e-05
424300896.0,673,-2572.76904296875,-5.778607010142878e-05
424300896.0,674,-2574.986083984375,-5.8011122746393085e-05
424300896.0,675,-2577.240478515625,-5.824024628964253e-05
424300896.0,676,-2579.532470703125,-5.847280044690706e-05
424300896.0,677,-2581.86279296875,-5.8709076256491244e-05
424300896.0,678,-2584.23193359375,-5.894944479223341e-05
424300896.0,679,-2586.640869140625,-5.919326940784231e-05
424300896.0,680,-2589.090087890625,-5.944229997112416e-05
424300896.0,681,-2591.580322265625,-5.969526318949647e-05
424300896.0,682,-2594.112060546875,-5.995217725285329e-05
424300896.0,683,-2596.686279296875,-6.0213071265025064e-05
424300896.0,684,-2599.303466796875,-6.0478410887299106e-05
424300896.0,685,-2601.964599609375,-6.074943667044863e-05
424300896.0,686,-2604.670166015625,-6.102324914536439e-05
424300896.0,687,-2607.4208984375,-6.130259862402454e-05
424300896.0,688,-2610.217529296875,-6.158607720863074e-05
424300896.0,689,-2613.061279296875,-6.187499093357474e-05
424300896.0,690,-2615.952392578125,-6.216831388883293e-05
424300896.0,691,-2618.891845703125,-6.246594421099871e-05
424300896.0,692,-2621.88037109375,-6.276976637309417e-05
424300896.0,693,-2624.9189453125,-6.307780859060585e-05
424300896.0,694,-2628.008544921875,-6.339186802506447e-05
424300896.0,695,-2631.149658203125,-6.37103003100492e-05
424300896.0,696,-2634.34326171875,-6.40340440440923e-05
424300896.0,697,-2637.59033203125,-6.436320836655796e-05
424300896.0,698,-2640.891845703125,-6.469911750173196e-05
424300896.0,699,-2644.24853515625,-6.503925396827981e-05
424300896.0,700,-2647.661376953125,-6.538540765177459e-05
424300896.0,701,-2651.131103515625,-6.573832069989294e-05
424300896.0,702,-2654.658935546875,-6.609514093725011e-05
424300896.0,703,-2658.245849609375,-6.645922258030623e-05
424300896.0,704,-2661.892822265625,-6.682979437755421e-05
424300896.0,705,-2665.600830078125,-6.720609235344455e-05
424300896.0,706,-2669.37060546875,-6.758793460903689e-05
424300896.0,707,-2673.20361328125,-6.797727837692946e-05
424300896.0,708,-2677.100830078125,-6.837235559942201e-05
424300896.0,709,-2681.06298828125,-6.877443956909701e-05
424300896.0,710,-2685.091552734375,-6.918310828041285e-05
424300896.0,711,-2689.1875,-6.959895108593628e-05
424300896.0,712,-2693.35205078125,-7.002195343375206e-05
424300896.0,713,-2697.586181640625,-7.045064558042213e-05
424300896.0,714,-2701.89111328125,-7.088766869856045e-05
424300896.0,715,-2706.26806640625,-7.133265899028629e-05
424300896.0,716,-2710.71826171875,-7.178306259447709e-05
424300896.0,717,-2715.24267578125,-7.224264845717698e-05
424300896.0,718,-2719.843017578125,-7.270959758898243e-05
424300896.0,719,-2724.520263671875,-7.318369171116501e-05
424300896.0,720,-2729.275634765625,-7.366652425844222e-05
424300896.0,721,-2734.110595703125,-7.415725121973082e-05
424300896.0,722,-2739.026611328125,-7.465563976438716e-05
424300896.0,723,-2744.024658203125,-7.516238110838458e-05
424300896.0,724,-2749.1064453125,-7.567885768366978e-05
424300896.0,725,-2754.27294921875,-7.620219548698515e-05
424300896.0,726,-2759.526123046875,-7.673534128116444e-05
424300896.0,727,-2764.8671875,-7.72772473283112e-05
424300896.0,728,-2770.29736328125,-7.782849570503458e-05
424300896.0,729,-2775.818603515625,-7.838816964067519e-05
424300896.0,730,-2781.43212890625,-7.895730232121423e-05
424300896.0,731,-2787.139404296875,-7.953730528242886e-05
424300896.0,732,-2792.9423828125,-8.012507169041783e-05
424300896.0,733,-2798.84228515625,-8.072422497207299e-05
424300896.0,734,-2804.8408203125,-8.133238588925451e-05
424300896.0,735,-2810.939697265625,-8.195095142582431e-05
424300896.0,736,-2817.140869140625,-8.258048183051869e-05
424300896.0,737,-2823.4453125,-8.321952918777242e-05
424300896.0,738,-2829.85546875,-8.387044363189489e-05
424300896.0,739,-2836.372802734375,-8.453063492197543e-05
424300896.0,740,-2842.999267578125,-8.520344999851659e-05
424300896.0,741,-2849.736572265625,-8.588689524913207e-05
424300896.0,742,-2856.58642578125,-8.65818074089475e-05
